Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Difference,Amount Differences
0804019M,2003-08-04 00:00:00,2003-07-05 00:00:00,MSP,Minneapolis/ St.Paul International Airport,,Property Damage,Checked Baggage,Luggage (all types including footlockers),100.0,Settled,50.0,Settle,30.0,50.0
2007100332919,2007-10-02 00:00:00,2007-09-14 00:00:00,IAH,Houston - George Bush Intercontinental Airport,UAL,Passenger Property Loss,Checkpoint,Currency,200.0,Approved,200.0,Approve in Full,18.0,0.0
2004121469097,2004-12-13 00:00:00,2003-10-05 00:00:00,BDL,Bradley International Airport,USAir,Passenger Property Loss,Checked Baggage,Other,125.0,Approved,125.0,Approve in Full,435.0,0.0
2011032981474,2011-03-01 00:00:00,2011-02-15 10:10:00,DFW,Dallas-Fort Worth International Airport ,,Passenger Property Loss,Checked Baggage,Travel Accessories,25.0,Approve in Full,,,13.0,
2010090875806,2010-08-04 00:00:00,2010-08-01 00:00:00,MCO,Orlando International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,0.0,Deny,,,3.0,
2010112678192,2010-11-15 00:00:00,2010-10-28 18:12:00,ATL,Hartsfield-Jackson Atlanta International Airport,AirTran Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses; Clothing; Home Decor,0.0,Deny,,,17.0,
2007101133312,2007-10-11 00:00:00,2007-08-08 00:00:00,LGA,LaGuardia,Air Canada,Property Damage,Checked Baggage,Luggage (all types including footlockers),130.0,Settled,50.0,Settle,64.0,80.0
2005062286933,2005-06-10 00:00:00,2005-04-27 00:00:00,SFO,San Francisco International,American Airlines,Passenger Property Loss,Checked Baggage,Other,45.0,Closed as a contractor claim,0.0,,44.0,45.0
2005090692107,2005-08-30 00:00:00,2005-07-23 00:00:00,CAE,Columbia Metropolitan,USAir,Passenger Property Loss,Checked Baggage,Other,10.0,Approved,10.0,Approve in Full,38.0,0.0
2005101294445,2005-10-05 00:00:00,2005-09-22 00:00:00,ORF,Norfolk International,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,79.99,Approved,79.99,Approve in Full,13.0,0.0
0506064L,2003-05-06 00:00:00,2003-04-06 00:00:00,,,,,Other,Luggage (all types including footlockers),4625.0,Denied,0.0,Deny,30.0,4625.0
2005010673137,2004-12-20 00:00:00,2004-07-20 00:00:00,LAX,Los Angeles International Airport,,Passenger Property Loss,Checked Baggage,Other,27.05,Denied,0.0,Deny,153.0,27.05
2011042682984,2011-04-25 00:00:00,2011-04-20 16:25:00,SJU,Luis Munoz Marin International,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories; Computer & Accessories,0.0,Deny,,,4.0,
2014121219154,2014-12-11 00:00:00,2014-12-05 00:00:00,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,,,,,6.0,
2012081796036,2012-07-26 00:00:00,2012-07-04 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,,,,,22.0,
2015081724919,2015-08-06 00:00:00,2015-07-01 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Clothing,145.88,Settle,,,36.0,
2004092463848,2004-08-16 00:00:00,2004-08-01 00:00:00,ORD,Chicago O'Hare International Airport,,Passenger Property Loss,Checkpoint,Eyeglasses - (including contact lenses),450.0,Settled,150.0,Settle,15.0,300.0
2005051184488,2005-05-09 00:00:00,2005-04-24 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,34.92,Approved,34.92,Approve in Full,15.0,0.0
2005120897366,2005-11-29 00:00:00,2005-11-10 00:00:00,PIT,Pittsburgh International Airport,UAL,Passenger Property Loss,Checked Baggage,Other,42.0,Denied,0.0,Deny,19.0,42.0
2006081611136,2006-08-07 00:00:00,2006-07-04 00:00:00,COS,Colorado Springs Municipal,American Airlines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),248.0,Approved,248.0,Approve in Full,34.0,0.0
2005051684683,2005-05-09 00:00:00,2005-03-13 00:00:00,LAX,Los Angeles International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Other,209.67,Denied,0.0,Deny,57.0,209.67
2005062286879,2005-06-09 00:00:00,2005-05-01 00:00:00,CLE,Cleveland Hopkins International,,Property Damage,Checked Baggage,Other,9.53,Approved,9.53,Approve in Full,39.0,0.0
2010080474394,2010-07-26 00:00:00,2010-07-15 07:10:00,BWI,Baltimore/Washington Intl Thurgood Marshall,,Passenger Property Loss,Checkpoint,Other,0.0,Deny,,,10.0,
2010021968554,2010-02-12 00:00:00,2010-01-15 18:35:00,OKC,Will Rogers World,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Currency,0.0,Deny,,,27.0,
2011103188567,2011-10-18 00:00:00,2011-08-16 10:31:00,PDX,Portland International,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,295.0,Approve in Full,,,62.0,
2005013174890,2005-01-14 00:00:00,2004-12-29 00:00:00,MSY,New Orleans International,,Property Damage,Checked Baggage,Luggage (all types including footlockers),26.0,Denied,0.0,Deny,16.0,26.0
0205088M,2004-02-05 00:00:00,2004-01-05 00:00:00,PHX,Phoenix Sky Harbor International,Frontier Airlines,Property Damage,Checked Baggage,Other,100.0,Approved,100.0,Approve in Full,31.0,0.0
2013102607951,2013-09-13 00:00:00,2013-09-01 10:55:00,LGA,LaGuardia ,Jet Blue,Passenger Property Loss,Checked Baggage,,9.95,Approve in Full,,,11.0,
2005012173900,2004-12-30 00:00:00,2004-11-25 00:00:00,JFK,John F. Kennedy International,Delta (Song),Property Damage,Checked Baggage,Locks,4.95,Approved,4.95,Approve in Full,35.0,0.0
0625198M,2003-06-25 00:00:00,2003-05-15 00:00:00,BOS,Boston (Logan) International Airport,USAir,Passenger Property Loss,Checked Baggage,Cameras - Digital,562.78,Denied,0.0,Deny,41.0,562.78
2005031478096,2005-02-16 00:00:00,2005-01-15 00:00:00,DEN,Denver International Airport,UAL,Property Damage,Checked Baggage,Other,20.0,Canceled,0.0,,32.0,20.0
2011111088860,2011-11-04 00:00:00,2011-10-24 00:00:00,STL,Lambert St. Louis International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,8.72,Approve in Full,,,11.0,
2014121719264,2014-12-17 00:00:00,2014-11-22 00:00:00,MKE,General Mitchell International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,,,,,25.0,
2012051493928,2012-04-19 00:00:00,2012-04-15 17:00:00,IAD,Washington Dulles International,Saudi Arabian Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,0.0,Deny,,,3.0,
2005030877187,2005-02-03 00:00:00,2004-12-29 00:00:00,DAY,James M. Cox Dayton International,AirTran Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,75.0,Denied,0.0,Deny,36.0,75.0
2013071905282,2013-05-15 00:00:00,2012-12-16 00:00:00,DEN,Denver International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items; Medical/Science,0.0,Deny,,,150.0,
2005040581501,2005-03-30 00:00:00,2005-03-17 00:00:00,IAD,Washington Dulles International,Scandinavian Airlines Systems,Property Damage,Checked Baggage,Jewelry - Fine,430.0,Denied,0.0,Deny,13.0,430.0
2013013000675,2012-11-26 00:00:00,2012-11-07 15:30:00,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Hunting & Fishing Items,0.0,Deny,,,18.0,
2010040770502,2010-04-09 00:00:00,2010-03-01 12:00:00,COS,Colorado Springs Municipal,Delta Air Lines  ,Property Damage,Checked Baggage,Other,190.47,Approve in Full,,,38.0,
2015110426551,2015-10-15 00:00:00,2015-09-28 00:00:00,LAX,Los Angeles International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0.0,Deny,,,17.0,
2007091431989,2007-09-11 00:00:00,2007-08-18 00:00:00,SRQ,Sarasota Bradenton International,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume; Jewelry - Fine,2466.0,Denied,0.0,Deny,24.0,2466.0
0408079L,2003-04-08 00:00:00,2003-03-16 00:00:00,SJC,Norman Y Mineta San Jose International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,470.0,Approved,470.0,Approve in Full,23.0,0.0
0507007L,2003-05-07 00:00:00,2003-03-22 00:00:00,LAX,Los Angeles International Airport,Southwest Airlines,Passenger Property Loss,Other,Clothing - Shoes; belts; accessories; etc.,160.0,Settled,80.0,Settle,46.0,80.0
2009052959607,2009-05-22 00:00:00,2008-01-26 00:00:00,ACY,Atlantic City International,Spirit Airlines,Property Damage,Checkpoint,Medicines,110.0,Settled,85.0,Settle,482.0,25.0
2009102864859,2009-10-22 00:00:00,2009-08-15 00:00:00,MCO,Orlando International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,,7.41,Denied,0.0,Deny,68.0,7.41
2004092964175,2004-09-13 00:00:00,2004-08-07 00:00:00,JFK,John F. Kennedy International,Delta (Song),Passenger Theft,Checked Baggage,Other,203.96,Settled,89.95,Settle,37.0,114.01
2006111715781,2006-11-13 00:00:00,2006-09-25 00:00:00,LAX,Los Angeles International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,40.0,Denied,0.0,Deny,49.0,40.0
2007082330694,2007-08-21 00:00:00,2007-08-11 00:00:00,ROA,Roanoke Regional Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,303.41,Denied,0.0,Deny,10.0,303.41
2007071728501,2007-07-11 00:00:00,2007-05-15 00:00:00,MIA,Miami International Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),700.0,Denied,0.0,Deny,57.0,700.0
0605062L,2003-06-05 00:00:00,2003-05-25 00:00:00,MIA,Miami International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,3550.0,Denied,0.0,Deny,11.0,3550.0
2005062887439,2005-06-15 00:00:00,2005-05-18 00:00:00,LAS,McCarran International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,80.0,Approved,80.0,Approve in Full,28.0,0.0
2005060885980,2005-06-01 00:00:00,2005-02-02 00:00:00,BUF,Buffalo Niagara International,,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,149.95,Denied,0.0,Deny,119.0,149.95
2012021691116,2012-02-16 00:00:00,2011-12-14 11:15:00,MCO,Orlando International Airport,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,40.0,Approve in Full,,,63.0,
2007071128122,2007-06-29 00:00:00,2007-04-27 00:00:00,SAN,San Diego International,Sun Country Airlines Inc,Property Damage,Checked Baggage,Cameras - Digital,55.0,Approved,55.0,Approve in Full,63.0,0.0
2010022668782,2010-03-19 00:00:00,2010-01-09 00:00:00,MCO,Orlando International Airport,SunWing Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,Deny,,,69.0,
2012031891807,2012-02-06 00:00:00,2012-01-09 00:00:00,PIA,Greater Peoria,American Eagle  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,Deny,,,28.0,
2006010699016,2006-01-03 00:00:00,2005-12-17 00:00:00,LAX,Los Angeles International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),45.0,Denied,0.0,Deny,17.0,45.0
0801029M,2003-08-01 00:00:00,2003-06-19 00:00:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines,Passenger Property Loss,Checkpoint,Other,2205.0,Settled,325.0,Settle,43.0,1880.0
2010071473679,2010-07-06 00:00:00,2010-06-18 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,Deny,,,18.0,
2014021011577,2014-02-06 00:00:00,2014-01-29 00:00:00,BUF,Buffalo Niagara International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Currency,0.0,Deny,,,8.0,
1006192M,2003-10-06 00:00:00,2003-09-10 00:00:00,LAX,Los Angeles International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,400.0,Settled,200.0,Settle,26.0,200.0
2014022111881,2014-02-19 00:00:00,2013-12-22 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Travel Accessories,33.0,Approve in Full,,,59.0,
2005031378011,2005-02-11 00:00:00,2005-02-04 00:00:00,CAE,Columbia Metropolitan,Delta (Song),,Checked Baggage,Other,5.45,Approved,5.45,Approve in Full,7.0,0.0
0703043M,2003-07-03 00:00:00,2003-05-17 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,191.26,Settled,95.63,Settle,47.0,95.63
2011052083634,2011-05-11 00:00:00,2011-04-28 14:00:00,PHX,Phoenix Sky Harbor International,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,0.0,Deny,,,12.0,
2006121917394,2006-12-11 00:00:00,2006-12-05 00:00:00,,,,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),300.0,Insufficient; one of the following items required: sum certain; statement of fact; signature; location of incident; and date.,,,6.0,
2011030981040,2011-02-16 00:00:00,2011-01-19 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Food & Drink,0.0,Deny,,,28.0,
2010092576383,2010-09-16 00:00:00,2010-08-21 00:00:00,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0.0,Deny,,,26.0,
1117535M,2003-11-17 00:00:00,2003-10-25 00:00:00,,,American Airlines,,Checked Baggage,Jewelry - Fine,139.64,Approved,139.64,Approve in Full,23.0,0.0
2014081415862,2014-08-14 00:00:00,2014-07-18 00:00:00,F,Foreign airport,British Airways  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,0.0,Deny,,,27.0,
2014041713326,2014-04-16 00:00:00,2014-03-23 00:00:00,MIA,Miami International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Medical/Science,0.0,Deny,,,24.0,
0708022M,2003-07-08 00:00:00,2003-06-16 00:00:00,LGA,LaGuardia,,Passenger Property Loss,Checked Baggage,Cameras - Digital,150.0,Denied,0.0,Deny,22.0,150.0
2011102088230,2011-09-30 00:00:00,2011-08-22 00:00:00,IAD,Washington Dulles International,British Airways  ,Passenger Property Loss,Checked Baggage,,0.0,Deny,,,39.0,
2006082211340,2006-08-16 00:00:00,2006-06-23 00:00:00,LAS,McCarran International,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,8000.0,Denied,0.0,Deny,54.0,8000.0
0203074M,2004-02-03 00:00:00,2003-12-12 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),,Denied,0.0,Deny,53.0,
2005080890167,2005-07-28 00:00:00,2005-08-07 00:00:00,IAD,Washington Dulles International,,Property Damage,Checked Baggage,Locks,80.0,Denied,0.0,Deny,-10.0,80.0
2010021868495,2010-02-04 00:00:00,2010-01-11 07:00:00,DCA,Ronald Reagan Washington National Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,0.0,Deny,,,23.0,
2009021155434,2009-01-26 00:00:00,2008-12-27 00:00:00,TUL,Tulsa International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,,371.0,Denied,0.0,Deny,30.0,371.0
2009040157099,2009-03-30 00:00:00,2008-06-03 00:00:00,SMF,Sacramento International Airport,Delta Air Lines,Personal Injury,Checkpoint,,1045.36,Approved,1045.36,Approve in Full,300.0,0.0
0409011L,2003-04-09 00:00:00,2003-03-12 00:00:00,ANC,Ted Stevens Anchorage International Airport,,Passenger Property Loss,Checked Baggage,Other,510.0,Denied,0.0,Deny,28.0,510.0
2006062908760,2006-06-28 00:00:00,2006-05-27 00:00:00,LGB,Long Beach,Jet Blue,Property Damage,Checked Baggage,,331.1,Approved,331.1,Approve in Full,32.0,0.0
2009071661298,2009-07-09 00:00:00,2009-07-06 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,193.97,Canceled,0.0,,3.0,193.97
2005031878790,2005-02-24 00:00:00,2005-01-16 00:00:00,CVG,Cincinnati/Northern Kentucky International,,Passenger Property Loss,Checked Baggage,Other,50.0,Settled,25.0,Settle,39.0,25.0
2004051452270,2004-03-24 00:00:00,2004-02-18 00:00:00,LSE,La Crosse Municipal,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,614.98,Approved,614.98,Approve in Full,35.0,0.0
1117154M,2003-11-17 00:00:00,2003-10-18 00:00:00,BOS,Boston (Logan) International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2650.0,Denied,0.0,Deny,30.0,2650.0
2005100694199,2005-10-03 00:00:00,2005-09-23 00:00:00,LAX,Los Angeles International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),200.0,Approved,200.0,Approve in Full,10.0,0.0
2004042950156,2004-02-02 00:00:00,2003-12-18 00:00:00,SEA,Seattle-Tacoma International,,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,73.98,Approved,73.98,Approve in Full,46.0,0.0
2012051794082,2012-04-23 00:00:00,2012-02-27 00:00:00,ALB,Albany International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,75.0,Approve in Full,,,56.0,
2004082761476,2007-07-27 00:00:00,2004-07-14 00:00:00,ELP,El Paso International Airport,Southwest Airlines,Passenger Theft,Checkpoint,Currency,100.0,Approved,100.0,Approve in Full,1108.0,0.0
2014110418207,2014-11-04 00:00:00,2014-10-09 00:00:00,IAD,Washington Dulles International,UAL  ,Passenger Property Loss,Checked Baggage,Travel Accessories,,,,,26.0,
2008120553143,2008-12-02 00:00:00,2008-11-15 00:00:00,PBI,Palm Beach International,Delta Air Lines,Property Damage,Checked Baggage,Medical Equipment & Insturments,500.95,Denied,0.0,Deny,17.0,500.95
2005062086591,2005-06-06 00:00:00,2005-04-03 00:00:00,CRP,Corpus Christi International,Southwest Airlines,Passenger Property Loss,Checkpoint,Currency,180.0,Denied,0.0,Deny,64.0,180.0
2005032980230,2005-03-16 00:00:00,2005-02-26 00:00:00,TRI,Tri-Cities Regional,Delta Air Lines,Property Damage,Checked Baggage,Other,3.0,Denied,0.0,Deny,18.0,3.0
2015010819727,2015-01-08 00:00:00,2014-12-17 00:00:00,SEA,Seattle-Tacoma International,Southwest Airlines,Property Damage,Checkpoint,Personal Electronics,189.98,Settle,,,22.0,
2007032622974,2007-03-22 00:00:00,2007-02-25 00:00:00,LAS,McCarran International,USAir,Passenger Property Loss,Checked Baggage,Jewelry - Costume,198.98,Denied,0.0,Deny,25.0,198.98
2011061484297,2011-06-02 00:00:00,2011-04-08 00:00:00,F,Foreign airport,Jet Blue,Passenger Property Loss,Checked Baggage,Other; Personal Electronics,0.0,Deny,,,55.0,
2012072695723,2012-06-22 00:00:00,2012-06-19 00:00:00,LAS,McCarran International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,,0.0,Deny,,,3.0,
2008071546909,2008-07-07 00:00:00,2008-03-15 00:00:00,CLT,Charlotte/Douglas International Airport,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),169.5,Settled,150.0,Settle,114.0,19.5
2010121078706,2010-12-03 00:00:00,2010-11-22 18:30:00,SMF,Sacramento International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,159.99,Approve in Full,,,10.0,
0219662M,2004-02-19 00:00:00,2003-12-26 00:00:00,LEX,Blue Grass ;Lexington,,Property Damage,Checkpoint,Cameras - Digital,330.0,Settled,149.0,Settle,55.0,181.0
